timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
14:05:31.395,-0.0,-0.01,0.01,-4.35,0.09,0.15
14:05:31.402,-0.01,-0.02,0.02,-4.39,-0.1,-0.09
14:05:31.410,-0.01,-0.01,-0.0,-4.51,-0.03,-0.04
14:05:31.418,-0.0,-0.0,0.0,-4.42,-0.05,-0.08
14:05:31.426,-0.0,-0.01,-0.0,-4.53,-0.11,0.07
14:05:31.433,-0.01,0.01,-0.0,-4.49,0.14,-0.08
14:05:31.441,-0.01,-0.01,0.01,-4.45,0.02,-0.31
14:05:31.448,0.0,-0.0,-0.01,-4.49,-0.08,-0.04
14:05:31.455,-0.0,-0.01,0.0,-4.42,0.03,-0.15
14:05:31.463,0.0,0.0,0.0,-4.41,0.03,-0.12
14:05:31.470,-0.0,-0.0,-0.0,-4.57,0.02,0.15
14:05:31.477,-0.0,-0.0,0.01,-4.42,-0.02,-0.07
14:05:31.484,-0.0,-0.02,-0.01,-4.44,0.05,-0.06
14:05:31.492,0.01,-0.01,-0.01,-4.49,-0.15,0.08
14:05:31.499,-0.0,-0.0,-0.0,-4.35,-0.03,-0.01
14:05:31.506,-0.01,0.01,-0.01,-4.33,-0.0,-0.01
14:05:31.514,0.0,-0.0,-0.01,-4.37,0.12,-0.02
14:05:31.521,-0.0,-0.0,-0.0,-4.47,0.13,0.04
14:05:31.528,-0.0,-0.01,0.01,-4.43,0.14,-0.16
14:05:31.535,-0.0,-0.0,-0.0,-4.53,0.08,-0.08
14:05:31.543,-0.0,-0.0,0.01,-4.51,0.02,0.15
14:05:31.550,-0.01,-0.01,-0.01,-4.52,0.06,-0.08
14:05:31.557,-0.01,-0.0,0.0,-4.44,-0.05,-0.12
14:05:31.565,-0.01,0.0,-0.0,-4.45,-0.02,-0.07
14:05:31.572,-0.0,-0.0,0.0,-4.46,-0.05,0.08
14:05:31.579,-0.01,-0.0,-0.0,-4.54,-0.0,-0.05
14:05:31.586,-0.01,-0.01,0.02,-4.6,0.02,0.05
14:05:31.594,0.0,0.0,0.02,-4.54,0.02,-0.02
14:05:31.601,-0.0,-0.0,0.0,-4.46,0.04,-0.1
14:05:31.608,0.01,-0.0,-0.0,-4.47,-0.05,-0.15
14:05:31.616,-0.0,-0.0,-0.0,-4.47,-0.02,0.03
14:05:31.623,-0.01,-0.01,-0.01,-4.4,-0.03,0.07
14:05:31.630,-0.0,-0.0,-0.01,-4.44,-0.09,-0.11
14:05:31.637,-0.01,-0.0,-0.0,-4.51,0.02,0.1
14:05:31.645,-0.01,-0.0,-0.0,-4.48,-0.15,0.1
14:05:31.652,0.01,-0.0,0.0,-4.61,0.02,-0.04
14:05:31.659,0.0,-0.0,-0.0,-4.58,-0.08,0.03
14:05:31.667,-0.0,-0.0,-0.0,-4.4,0.08,-0.09
14:05:31.674,-0.0,-0.0,0.01,-4.59,0.01,-0.07
14:05:31.681,-0.0,-0.0,0.0,-4.62,-0.06,-0.05
14:05:31.689,-0.0,0.0,-0.0,-4.46,-0.13,0.04
14:05:31.696,-0.0,-0.0,-0.0,-4.43,-0.11,-0.08
14:05:31.703,-0.02,-0.0,-0.0,-4.3,0.02,-0.02
14:05:31.710,-0.01,-0.01,0.0,-4.53,0.11,0.05
14:05:31.718,-0.0,-0.01,0.0,-4.55,-0.02,-0.05
14:05:31.725,-0.01,-0.0,0.0,-4.57,0.11,-0.09
14:05:31.732,-0.0,-0.01,-0.0,-4.56,0.02,0.12
14:05:31.740,-0.0,-0.0,-0.0,-4.51,-0.08,0.04
14:05:31.747,-0.0,-0.0,-0.01,-4.36,0.02,0.06
14:05:31.754,-0.0,-0.0,0.0,-4.43,-0.06,0.02
14:05:31.761,-0.0,-0.01,0.0,-4.58,0.08,0.06
14:05:31.769,-0.01,-0.0,0.01,-4.56,-0.01,-0.05
14:05:31.776,-0.01,0.0,0.0,-4.61,-0.08,-0.04
14:05:31.783,-0.0,-0.0,0.0,-4.47,-0.08,0.01
14:05:31.791,0.01,-0.0,0.01,-4.52,0.11,0.13
14:05:31.798,-0.01,-0.01,-0.0,-4.46,-0.03,0.14
14:05:31.805,-0.01,-0.01,0.0,-4.41,0.05,0.06
