timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
14:38:38.974,-0.0,0.02,0.0,-4.27,0.04,0.02
14:38:38.982,0.01,0.01,-0.0,-4.5,0.0,-0.03
14:38:38.989,0.0,-0.0,-0.0,-4.6,0.08,0.13
14:38:38.996,0.0,-0.01,-0.01,-4.53,0.08,0.07
14:38:39.003,0.0,0.0,-0.0,-4.44,-0.06,-0.12
14:38:39.011,0.0,0.01,-0.0,-4.47,-0.05,0.04
14:38:39.018,0.0,0.0,-0.02,-4.53,0.05,-0.03
14:38:39.025,0.0,0.01,-0.01,-4.56,-0.16,0.05
14:38:39.033,0.0,0.0,-0.0,-4.52,0.22,0.01
14:38:39.040,0.01,0.0,-0.01,-4.44,-0.13,0.05
14:38:39.047,0.0,-0.0,0.01,-4.42,0.0,0.07
14:38:39.055,0.01,0.0,0.0,-4.5,0.0,-0.06
14:38:39.062,0.0,0.01,0.0,-4.59,-0.02,0.07
14:38:39.069,0.01,-0.01,-0.0,-4.47,-0.03,-0.12
14:38:39.077,0.0,0.0,-0.0,-4.55,-0.02,-0.03
14:38:39.084,0.0,0.0,0.0,-4.53,0.02,0.05
14:38:39.091,0.0,0.0,-0.01,-4.36,0.1,0.02
14:38:39.099,0.0,0.0,0.0,-4.47,0.0,0.1
14:38:39.106,0.01,0.01,-0.0,-4.47,-0.02,-0.02
14:38:39.113,0.01,0.0,0.0,-4.5,-0.03,-0.13
14:38:39.121,0.0,0.01,-0.0,-4.44,-0.17,0.04
14:38:39.128,0.0,-0.01,-0.01,-4.56,0.11,-0.12
14:38:39.135,0.0,0.01,0.0,-4.53,0.07,-0.07
14:38:39.142,-0.0,-0.0,-0.0,-4.39,0.06,0.04
14:38:39.150,0.01,-0.01,0.0,-4.44,-0.13,-0.02
14:38:39.157,0.0,0.0,0.0,-4.62,0.02,-0.02
14:38:39.164,0.02,0.0,0.0,-4.46,0.04,-0.08
14:38:39.172,0.0,0.0,0.01,-4.43,0.16,-0.03
14:38:39.179,0.01,0.01,-0.0,-4.53,0.06,-0.06
14:38:39.186,0.0,0.0,-0.01,-4.57,0.04,-0.3
14:38:39.193,0.0,0.01,-0.0,-4.63,0.1,-0.15
14:38:39.201,0.0,0.0,-0.0,-4.48,0.1,-0.03
14:38:39.208,0.01,0.0,-0.02,-4.32,0.04,-0.14
14:38:39.215,0.0,-0.0,-0.0,-4.44,-0.06,-0.03
14:38:39.223,-0.01,0.01,0.0,-4.51,-0.0,-0.08
14:38:39.230,0.0,-0.01,0.01,-4.4,-0.05,0.07
14:38:39.237,0.01,0.0,0.0,-4.45,0.07,0.02
14:38:39.244,0.0,0.0,-0.01,-4.55,0.15,-0.03
14:38:39.252,0.0,0.01,-0.0,-4.48,-0.01,0.01
14:38:39.259,0.0,-0.0,-0.0,-4.44,-0.08,0.07
14:38:39.266,0.0,0.0,0.01,-4.5,-0.02,0.19
14:38:39.274,0.01,0.0,-0.01,-4.44,0.07,0.05
14:38:39.281,0.0,0.0,-0.0,-4.44,-0.09,0.07
14:38:39.288,0.0,0.0,0.01,-4.44,0.07,0.09
14:38:39.295,0.0,0.02,-0.0,-4.48,-0.05,0.06
14:38:39.303,0.01,0.0,-0.0,-4.53,-0.04,0.04
14:38:39.310,0.01,0.0,0.0,-4.74,0.06,0.01
14:38:39.317,0.01,0.01,-0.0,-4.37,-0.04,-0.03
14:38:39.325,0.01,0.0,-0.01,-4.61,-0.09,0.01
14:38:39.332,0.0,0.0,-0.01,-4.53,0.07,0.02
14:38:39.340,0.0,0.0,0.0,-4.42,0.01,0.07
14:38:39.347,0.0,0.01,-0.0,-4.54,-0.02,-0.14
14:38:39.354,0.0,0.01,0.0,-4.56,-0.02,-0.16
14:38:39.362,0.0,0.01,-0.01,-4.45,-0.03,0.07
14:38:39.369,0.0,0.0,0.01,-4.5,-0.03,0.05
14:38:39.376,-0.0,0.01,0.0,-4.48,-0.02,0.03
14:38:39.383,0.0,0.01,0.01,-4.42,0.1,-0.03
14:38:39.391,0.0,0.01,-0.0,-4.42,0.11,-0.14
14:38:39.398,0.0,0.01,0.0,-4.46,-0.06,-0.11
14:38:39.405,-0.0,-0.01,0.0,-4.53,-0.0,0.01
14:38:39.413,0.0,0.01,-0.01,-4.65,0.04,0.01
14:38:39.420,0.01,0.02,-0.01,-4.47,0.04,-0.09
14:38:39.427,0.0,0.02,-0.01,-4.46,0.13,-0.07
14:38:39.434,0.0,0.0,0.0,-4.46,-0.03,0.17
14:38:39.442,0.01,-0.01,-0.0,-4.59,-0.02,0.02
14:38:39.449,0.0,0.01,0.01,-4.4,-0.04,0.04
14:38:39.456,0.0,0.0,-0.01,-4.59,0.07,-0.08
14:38:39.464,0.0,-0.01,-0.02,-4.43,0.02,-0.07
14:38:39.471,0.0,0.01,-0.01,-4.4,0.13,-0.11
14:38:39.478,0.0,0.01,-0.0,-4.47,-0.0,-0.08
14:38:39.486,0.0,0.01,0.01,-4.56,0.18,-0.02
14:38:39.493,-0.0,0.0,0.01,-4.56,0.07,0.04
14:38:39.500,-0.0,0.01,-0.0,-4.38,0.13,0.07
14:38:39.507,0.01,0.0,-0.0,-4.56,0.12,0.23
14:38:39.515,0.01,0.01,-0.0,-4.47,-0.09,-0.03
14:38:39.522,0.0,-0.01,-0.0,-4.6,-0.03,0.15
14:38:39.529,-0.0,0.0,-0.0,-4.58,0.08,0.1
14:38:39.537,0.0,0.0,-0.01,-4.49,0.01,0.13
14:38:39.544,0.01,0.0,-0.02,-4.44,-0.11,0.1
14:38:39.551,0.01,0.0,0.0,-4.48,0.03,-0.0
14:38:39.558,0.0,0.01,-0.0,-4.41,-0.12,-0.05
14:38:39.566,0.0,0.01,-0.01,-4.45,0.18,0.04
14:38:39.573,0.0,0.01,0.0,-4.58,-0.03,0.04
14:38:39.580,0.0,-0.0,0.0,-4.48,0.07,0.01
14:38:39.588,0.01,0.0,0.0,-4.49,-0.13,-0.03
14:38:39.595,0.0,0.0,-0.01,-4.59,0.1,0.18
14:38:39.602,0.0,-0.01,0.0,-4.47,0.2,0.07
14:38:39.610,0.01,0.0,0.0,-4.5,0.16,0.02
14:38:39.617,0.0,-0.0,-0.0,-4.5,0.05,-0.08
14:38:39.624,-0.0,-0.01,0.0,-4.36,-0.05,0.01
14:38:39.631,0.01,0.0,-0.0,-4.53,0.02,0.14
14:38:39.639,0.01,-0.0,-0.0,-4.37,0.04,-0.05
14:38:39.646,0.0,-0.01,0.0,-4.51,-1.67,0.13
14:38:39.653,0.01,0.01,0.0,-4.44,-0.02,-0.03
14:38:39.661,-0.0,0.01,0.01,-4.45,0.12,-0.06
14:38:39.668,-0.0,0.01,-0.01,-4.59,0.16,-0.13
14:38:39.675,0.0,0.01,0.0,-4.53,-0.06,-0.05
14:38:39.682,0.01,0.01,-0.0,-4.5,-0.01,0.07
14:38:39.690,-0.0,0.01,-0.0,-4.47,-0.1,0.17
14:38:39.697,-0.0,0.0,-0.0,-4.37,-0.06,0.01
14:38:39.704,-0.02,0.01,-0.0,-4.51,0.13,0.08
14:38:39.712,0.0,0.01,0.0,-4.47,-0.09,0.04
14:38:39.719,-0.0,0.0,-0.0,-4.42,0.01,0.15
14:38:39.726,0.0,-0.01,0.0,-4.68,-0.0,0.13
14:38:39.734,0.01,-0.0,-0.01,-4.6,0.05,0.1
14:38:39.741,0.0,0.0,0.01,-4.4,0.04,0.07
14:38:39.748,0.01,-0.0,-0.0,-4.54,0.1,0.01
14:38:39.755,0.0,-0.0,0.01,-4.41,-0.04,0.05
14:38:39.763,0.0,0.02,0.0,-4.5,0.1,0.07
14:38:39.770,0.01,0.01,-0.0,-4.32,0.07,-0.13
14:38:39.777,0.0,0.0,-0.0,-4.44,0.1,0.08
14:38:39.785,0.01,0.01,0.01,-4.47,-0.09,-0.06
14:38:39.792,0.0,0.0,-0.0,-4.51,0.03,-0.25
14:38:39.799,0.0,0.01,-0.01,-4.38,0.07,-0.05
